Gene,ID	Locus,Tag	Gene,Product,Name	Genome,ID	Genome,Name	Batch1	
3300009360,assembled,Ga0118672_100102316	Ga0118672_100102316	methyl-coenzyme,M,reductase,alpha,subunit	3300009360	Syntrophic,microbial,communities,from,biogas,reactors,in,Seattle,,WA,-,R1.C12.But.B,IBDA,(*),(MER-FS),(assembled)	4	
3300041850,assembled,Ga0452059_1515093_10_1338	Ga0452059_1515093_10_1338	methyl-coenzyme,M,reductase,alpha,subunit	3300041850	Rumen,microbial,community,from,a,dairy,cow,Lincoln,,Canterbury,,New,Zealand,-,R18_16,MetaG,(*),(MER-FS),(assembled)	11	
3300009502,assembled,Ga0114951_100024027	Ga0114951_100024027	methyl-coenzyme,M,reductase,alpha,subunit	3300009502	Freshwater,microbial,communities,from,Finland,to,study,Microbial,Dark,Matter,(Phase,II),-,AM7a,DNA,metaG,(*),(MER-FS),(assembled)	6	
3300025758,assembled,Ga0209411_1000484	Ga0209411_1000484	methyl-coenzyme,M,reductase,alpha,subunit	3300025758	Marine,hydrothermal,vent,microbial,communities,from,Guaymas,Basin,,Gulf,of,California,to,study,Microbial,Dark,Matter,(Phase,II),-,Marker,14,Mat,core,4571-4,33-36,cm,metaG,(SPAdes),(version,3),(*),(MER-FS),(assembled)	2	
3300045950,assembled,Ga0484001_0004817_9607_11259	Ga0484001_0004817_9607_11259	methyl-coenzyme,M,reductase,alpha,subunit	3300045950	Groundwater,microbial,communities,from,well,in,Ash,Sharqiyah,North,Governorate,,Oman,-,OM20_WAB188_50,(*),(MER-FS),(assembled)	7	
3300014496,assembled,Ga0182011_100022151	Ga0182011_100022151	methyl-coenzyme,M,reductase,alpha,subunit	3300014496	Permafrost,microbial,communities,from,Stordalen,Mire,,Sweden,-,711E1D,metaG,(*),(MER-FS),(assembled)	8	
3300014491,assembled,Ga0182014_100339485	Ga0182014_100339485	methyl-coenzyme,M,reductase,alpha,subunit	3300014491	Permafrost,microbial,communities,from,Stordalen,Mire,,Sweden,-,612S2D,metaG,(*),(MER-FS),(assembled)	8	
3300020109,assembled,Ga0194112_1000153625	Ga0194112_1000153625	methyl-coenzyme,M,reductase,alpha,subunit	3300020109	Freshwater,microbial,communities,from,Lake,Tanganyika,,Tanzania,-,TA2015016,Mahale,Deep,Cast,400m,(*),(MER-FS),(assembled)	2	
3300033170,assembled,Ga0334884_10218732	Ga0334884_10218732	methyl-coenzyme,M,reductase,alpha,subunit	3300033170	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_12_05,R1,(*),(MER-FS),(assembled)	7	
3300057010,assembled,Ga0568860_0005333_4262_5974	Ga0568860_0005333_4262_5974	methyl-coenzyme,M,reductase,alpha,subunit	3300057010	Soil,microbial,communities,from,Satilla,River,mesohaline,marsh,,Georgia,,USA,-,M1P_18_20,(*),(MER-FS),(assembled)	2	
3300041923,assembled,Ga0452091_1070323_399_1913	Ga0452091_1070323_399_1913	methyl-coenzyme,M,reductase,alpha,subunit	3300041923	Rumen,microbial,community,from,a,dairy,cow,Lincoln,,Canterbury,,New,Zealand,-,R18_480,MetaG,(*),(MER-FS),(assembled)	10	
3300014638,assembled,Ga0181536_101123251	Ga0181536_101123251	methyl-coenzyme,M,reductase,alpha,subunit	3300014638	Peatland,microbial,communities,from,MTU,Mesocosm,Facility,,Houghton,,MI,,USA,-,PEATcosm2014_Bin17_60_metaG,(*),(MER-FS),(assembled)	9	
3300038403,assembled,Ga0436461_0066160_283_1647	Ga0436461_0066160_283_1647	methyl-coenzyme,M,reductase,alpha,subunit	3300038403	Sediment,microbial,communities,from,Loxahatchee,National,Wildlife,Refuge,,Florida,,United,States,-,Lox_South_4,(*),(MER-FS),(assembled)	3	
3300021520,assembled,Ga0194053_100147784	Ga0194053_100147784	methyl-coenzyme,M,reductase,alpha,subunit	3300021520	Anoxic,zone,freshwater,microbial,communities,from,boreal,shield,lake,in,IISD,Experimental,Lakes,Area,,Ontario,,Canada,-,Sep2016-L227-8m,(*),(MER-FS),(assembled)	7	
3300052722,assembled,Ga0526692_0176781_294_1796	Ga0526692_0176781_294_1796	methyl-coenzyme,M,reductase,alpha,subunit	3300052722	Soil,microbial,communities,from,lacustrine,wetlands,,Lake,Washington,,Seattle,,WA,,USA,-,LW1_C4_Btm,(*),(MER-FS),(assembled)	6	
3300016738,assembled,Ga0183096_10014642	Ga0183096_10014642	methyl-coenzyme,M,reductase,alpha,subunit	3300016738	Microbial,communities,from,bioreactor,(seeded,with,sewage,sludge),at,LBNL,,California,,USA,-,Biofuel,metagenome,5,(version,2),(version,3),(*),(MER-FS),(assembled)	6	
3300033145,assembled,Ga0366840_10858762	Ga0366840_10858762	methyl-coenzyme,M,reductase,alpha,subunit	3300033145	Subseafloor,sediment,microbial,communities,from,Guaymas,Basin,,Gulf,of,California,,Mexico,-,Aceto,Balsamico,,Core,4573-23,,AB,,30-33,cm,(*),(MER-FS),(assembled)	11	
3300014490,assembled,Ga0182010_101238661	Ga0182010_101238661	methyl-coenzyme,M,reductase,alpha,subunit	3300014490	Permafrost,microbial,communities,from,Stordalen,Mire,,Sweden,-,611E1M,metaG,(*),(MER-FS),(assembled)	8	
3300033145,assembled,Ga0366840_10001076	Ga0366840_10001076	methyl-coenzyme,M,reductase,alpha,subunit	3300033145	Subseafloor,sediment,microbial,communities,from,Guaymas,Basin,,Gulf,of,California,,Mexico,-,Aceto,Balsamico,,Core,4573-23,,AB,,30-33,cm,(*),(MER-FS),(assembled)	11	
3300014498,assembled,Ga0182019_100144355	Ga0182019_100144355	methyl-coenzyme,M,reductase,alpha,subunit	3300014498	Permafrost,microbial,communities,from,Stordalen,Mire,,Sweden,-,812E2M,metaG,(*),(MER-FS),(assembled)	8	
3300028568,assembled,Ga0255345_10566321	Ga0255345_10566321	methyl-coenzyme,M,reductase,alpha,subunit	3300028568	Wastewater,microbial,communities,from,Lulu,Island,WWTP,,Vancouver,,Canada,-,plant20,(*),(MER-FS),(assembled)	2	
3300009194,assembled,Ga0114983_10024116	Ga0114983_10024116	methyl-coenzyme,M,reductase,alpha,subunit	3300009194	Subsurface,microbial,communities,from,deep,shales,in,Ohio,,USA,-,Utica-3,well,1,S,input2,RT,(*),(MER-FS),(assembled)	6	
3300047491,assembled,Ga0485326_084801_280_1515	Ga0485326_084801_280_1515	methyl-coenzyme,M,reductase,alpha,subunit	3300047491	Freshwater,microbial,communities,from,Lake,Yojoa,,Honduras,-,Yojoa_06_2019_Q_hypo,(Nextera),(version,2),(*),(MER-FS),(assembled)	2	
3300033176,assembled,Ga0334886_10040385	Ga0334886_10040385	methyl-coenzyme,M,reductase,alpha,subunit	3300033176	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_27_06-R1,(*),(MER-FS),(assembled)	11	
3300033150,assembled,Ga0366835_100022468	Ga0366835_100022468	methyl-coenzyme,M,reductase,alpha,subunit	3300033150	Subseafloor,sediment,microbial,communities,from,Guaymas,Basin,,Gulf,of,California,,Mexico,-,Megamat,,Core,4486-22,,Meg22,,14-16,cm,(*),(MER-FS),(assembled)	6	
3300035432,assembled,Ga0119855_00177_2671_4326	Ga0119855_00177_2671_4326	methyl-coenzyme,M,reductase,alpha,subunit	3300035432	Bioreactor,microbial,communities,from,dechlorination,culture,samples,-,Genome,Institute,of,Singapore,-,CG5-PCB,(*),(MER-FS),(assembled)	4	
3300009122,assembled,Ga0118674_10017973	Ga0118674_10017973	methyl-coenzyme,M,reductase,alpha,subunit	3300009122	Syntrophic,microbial,communities,from,biogas,reactors,in,Seattle,,WA,-,R1.C13.But.B,IBDA,(*),(MER-FS),(assembled)	4	
3300010263,assembled,Ga0134105_100002083	Ga0134105_100002083	methyl-coenzyme,M,reductase,alpha,subunit	3300010263	Switchgrass,degrading,microbial,communities,from,high,solid,loading,bioreactors,in,New,Hampshire,,USA,-,16_60_3.3_214_A3,metaG,(*),(MER-FS),(assembled)	7	
3300047491,assembled,Ga0485326_003284_5024_6709	Ga0485326_003284_5024_6709	methyl-coenzyme,M,reductase,alpha,subunit	3300047491	Freshwater,microbial,communities,from,Lake,Yojoa,,Honduras,-,Yojoa_06_2019_Q_hypo,(Nextera),(version,2),(*),(MER-FS),(assembled)	2	
3300037102,assembled,Ga0395701_004545_5686_7338	Ga0395701_004545_5686_7338	methyl-coenzyme,M,reductase,alpha,subunit	3300037102	Peatland,microbial,communities,from,Stordalen,Mire,,Sweden,-,712,S-3-D,(*),(MER-FS),(assembled)	11	
3300045960,assembled,Ga0484966_0006803_2837_4537	Ga0484966_0006803_2837_4537	methyl-coenzyme,M,reductase,alpha,subunit	3300045960	Sediment,microbial,communities,from,Muddy,Creek,,Maryland,,United,States,-,BTRS19_Sengupta_2F,(*),(MER-FS),(assembled)	4	
3300037105,assembled,Ga0395709_0024004_90_1766	Ga0395709_0024004_90_1766	methyl-coenzyme,M,reductase,alpha,subunit	3300037105	Peatland,microbial,communities,from,Stordalen,Mire,,Sweden,-,712,E-2-D,(*),(MER-FS),(assembled)	10	
3300020109,assembled,Ga0194112_100058669	Ga0194112_100058669	methyl-coenzyme,M,reductase,alpha,subunit	3300020109	Freshwater,microbial,communities,from,Lake,Tanganyika,,Tanzania,-,TA2015016,Mahale,Deep,Cast,400m,(*),(MER-FS),(assembled)	2	
3300028568,assembled,Ga0255345_100360114	Ga0255345_100360114	methyl-coenzyme,M,reductase,alpha,subunit	3300028568	Wastewater,microbial,communities,from,Lulu,Island,WWTP,,Vancouver,,Canada,-,plant20,(*),(MER-FS),(assembled)	3	
3300038558,assembled,Ga0436470_0009559_5662_7341	Ga0436470_0009559_5662_7341	methyl-coenzyme,M,reductase,alpha,subunit	3300038558	Sediment,microbial,communities,from,Loxahatchee,National,Wildlife,Refuge,,Florida,,United,States,-,Lox_North_3,(*),(MER-FS),(assembled)	3	
3300035148,assembled,Ga0376962_024876_3027_4670	Ga0376962_024876_3027_4670	methyl-coenzyme,M,reductase,alpha,subunit	3300035148	Sediment,microbial,communities,from,wetland,pond,in,Xixi,Nat.,Park,in,Hangzhou,,Zhejiang,,China,-,11,(*),(MER-FS),(assembled)	12	
3300009122,assembled,Ga0118674_10029841	Ga0118674_10029841	methyl-coenzyme,M,reductase,alpha,subunit	3300009122	Syntrophic,microbial,communities,from,biogas,reactors,in,Seattle,,WA,-,R1.C13.But.B,IBDA,(*),(MER-FS),(assembled)	4	
3300033170,assembled,Ga0334884_10094753	Ga0334884_10094753	methyl-coenzyme,M,reductase,alpha,subunit	3300033170	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_12_05,R1,(*),(MER-FS),(assembled)	8	
3300033141,assembled,Ga0366833_100261919	Ga0366833_100261919	methyl-coenzyme,M,reductase,alpha,subunit	3300033141	Subseafloor,sediment,microbial,communities,from,Guaymas,Basin,,Gulf,of,California,,Mexico,-,Megamat,,Core,4486-22,,Meg22,,10-12,cm,(*),(MER-FS),(assembled)	8	
3300033145,assembled,Ga0366840_10093073	Ga0366840_10093073	methyl-coenzyme,M,reductase,alpha,subunit	3300033145	Subseafloor,sediment,microbial,communities,from,Guaymas,Basin,,Gulf,of,California,,Mexico,-,Aceto,Balsamico,,Core,4573-23,,AB,,30-33,cm,(*),(MER-FS),(assembled)	11	
3300033150,assembled,Ga0366835_10060985	Ga0366835_10060985	methyl-coenzyme,M,reductase,alpha,subunit	3300033150	Subseafloor,sediment,microbial,communities,from,Guaymas,Basin,,Gulf,of,California,,Mexico,-,Megamat,,Core,4486-22,,Meg22,,14-16,cm,(*),(MER-FS),(assembled)	5	
3300041770,assembled,Ga0452057_1077628_2361_3689	Ga0452057_1077628_2361_3689	methyl-coenzyme,M,reductase,alpha,subunit	3300041770	Rumen,microbial,community,from,a,dairy,cow,Lincoln,,Canterbury,,New,Zealand,-,R18_15,MetaG,(*),(MER-FS),(assembled)	11	
3300043175,assembled,Ga0484856_0005392_4769_6475	Ga0484856_0005392_4769_6475	methyl-coenzyme,M,reductase,alpha,subunit	3300043175	Desert,spring,benthic,microbial,communities,from,Nevada,,United,States,-,Crystal,Pool,(CP_S2),(coverage,test,16Gb),(version,2),(*),(MER-FS),(assembled)	5	
3300009502,assembled,Ga0114951_1000109327	Ga0114951_1000109327	methyl-coenzyme,M,reductase,alpha,subunit	3300009502	Freshwater,microbial,communities,from,Finland,to,study,Microbial,Dark,Matter,(Phase,II),-,AM7a,DNA,metaG,(*),(MER-FS),(assembled)	6	
3300044571,assembled,Ga0485106_0005_1401_3080	Ga0485106_0005_1401_3080	methyl-coenzyme,M,reductase,alpha,subunit	3300044571	Leachate,microbial,communities,from,a,municipal,landfill,in,Southern,Ontario,,Canada,-,Methane,capture,system,biofilm,3,(*),(MER-FS),(assembled)	3	
3300050336,assembled,Ga0528475_000886_38771_40450	Ga0528475_000886_38771_40450	methyl-coenzyme,M,reductase,alpha,subunit	3300050336	American,moose,rumen,microbial,community,from,Toronto,,Canada,-,MR-PH,(*),(MER-FS),(assembled)	7	
3300033176,assembled,Ga0334886_100146923	Ga0334886_100146923	methyl-coenzyme,M,reductase,alpha,subunit	3300033176	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_27_06-R1,(*),(MER-FS),(assembled)	2	
3300036884,assembled,Ga0334813_055366_1_1422	Ga0334813_055366_1_1422	methyl-coenzyme,M,reductase,alpha,subunit	3300036884	Peat,soil,microbial,communities,from,Stordalen,Mire,,Sweden,-,713,E-1-X1,(*),(MER-FS),(assembled)	2	
3300041896,assembled,Ga0452103_0003078_7_1371	Ga0452103_0003078_7_1371	methyl-coenzyme,M,reductase,alpha,subunit	3300041896	Rumen,microbial,community,from,a,dairy,cow,Lincoln,,Canterbury,,New,Zealand,-,R18_60,MetaG,(*),(MER-FS),(assembled)	10	
3300033798,assembled,Ga0334821_002129_3134_4585	Ga0334821_002129_3134_4585	methyl-coenzyme,M,reductase,alpha,subunit	3300033798	Peat,soil,microbial,communities,from,Stordalen,Mire,,Sweden,-,713,E-3-S,(*),(MER-FS),(assembled)	11	
3300033156,assembled,Ga0366836_100072916	Ga0366836_100072916	methyl-coenzyme,M,reductase,alpha,subunit	3300033156	Subseafloor,sediment,microbial,communities,from,Guaymas,Basin,,Gulf,of,California,,Mexico,-,Megamat,,Core,4486-22,,Meg22,,16-18,cm,(*),(MER-FS),(assembled)	3	
3300009694,assembled,Ga0116170_100473043	Ga0116170_100473043	methyl-coenzyme,M,reductase,alpha,subunit	3300009694	Active,sludge,microbial,communities,of,municipal,wastewater-treating,anaerobic,digesters,from,Japan,-,AD_JPNHW1_MetaG,(*),(MER-FS),(assembled)	4	
3300013746,assembled,Ga0116843_10008661	Ga0116843_10008661	methyl-coenzyme,M,reductase,alpha,subunit	3300013746	Oral,microbial,communities,from,fossilized,dental,plaque,from,Dalheim,,Germany,-,S7-Shot-G12-calc,(*),(MER-FS),(assembled)	5	
3300018058,assembled,Ga0187766_100287311	Ga0187766_100287311	methyl-coenzyme,M,reductase,alpha,subunit	3300018058	Tropical,peat,soil,microbial,communities,from,peatlands,in,Department,of,Meta,,Colombia,-,0216_QUI02_MP05_20_MG,(*),(MER-FS),(assembled)	3	
3300014152,assembled,Ga0181533_10922631	Ga0181533_10922631	methyl-coenzyme,M,reductase,alpha,subunit	3300014152	Peatland,microbial,communities,from,MTU,Mesocosm,Facility,,Houghton,,MI,,USA,-,PEATcosm2014_Bin11_60_metaG,(*),(MER-FS),(assembled)	9	
3300009179,assembled,Ga0115028_100804381	Ga0115028_100804381	methyl-coenzyme,M,reductase,alpha,subunit	3300009179	Wetland,microbial,communities,from,Old,Woman,Creek,Reserve,in,Ohio,,USA,-,Plant_0915_D1,(*),(MER-FS),(assembled)	4	
3300052294,assembled,Ga0528638_006957_3347_4999	Ga0528638_006957_3347_4999	methyl-coenzyme,M,reductase,alpha,subunit	3300052294	Switchgrass,digestate,microbial,communities,from,anaerobic,digester,in,Pennsylvania,State,University,,State,Park,,PA,,USA,-,10.M.7_10.2,(*),(MER-FS),(assembled)	5	
3300038410,assembled,Ga0436476_0002170_15837_17504	Ga0436476_0002170_15837_17504	methyl-coenzyme,M,reductase,alpha,subunit	3300038410	Sediment,microbial,communities,from,Loxahatchee,National,Wildlife,Refuge,,Florida,,United,States,-,Lox_East_4,(*),(MER-FS),(assembled)	2	
3300025448,assembled,Ga0208037_100021144	Ga0208037_100021144	methyl-coenzyme,M,reductase,alpha,subunit	3300025448	Peatland,microbial,communities,from,SPRUCE,experiment,site,at,the,Marcell,Experimental,Forest,,Minnesota,,USA,-,June2015DPH_13_100,(SPAdes),(version,2),(*),(MER-FS),(assembled)	11	
3300009117,assembled,Ga0117939_1019804	Ga0117939_1019804	methyl-coenzyme,M,reductase,alpha,subunit	3300009117	River,sediment,microbial,communities,from,Raisin,River,,Monroe,,MI,-,enriched,(*),(MER-FS),(assembled)	5	
3300016738,assembled,Ga0183096_1000023163	Ga0183096_1000023163	methyl-coenzyme,M,reductase,alpha,subunit	3300016738	Microbial,communities,from,bioreactor,(seeded,with,sewage,sludge),at,LBNL,,California,,USA,-,Biofuel,metagenome,5,(version,2),(version,3),(*),(MER-FS),(assembled)	6	
3300036886,assembled,Ga0334826_000415_18618_20303	Ga0334826_000415_18618_20303	methyl-coenzyme,M,reductase,alpha,subunit	3300036886	Peat,soil,microbial,communities,from,Stordalen,Mire,,Sweden,-,713,E-3-X2,(*),(MER-FS),(assembled)	11	
3300010293,assembled,Ga0116204_10051555	Ga0116204_10051555	methyl-coenzyme,M,reductase,alpha,subunit	3300010293	Anoxic,lake,water,microbial,communities,from,Lake,Kivu,,Rwanda,to,study,Microbial,Dark,Matter,(Phase,II),-,Lake,Kivu,water,52m,metaG,(*),(MER-FS),(assembled)	5	
3300033150,assembled,Ga0366835_100104221	Ga0366835_100104221	methyl-coenzyme,M,reductase,alpha,subunit	3300033150	Subseafloor,sediment,microbial,communities,from,Guaymas,Basin,,Gulf,of,California,,Mexico,-,Megamat,,Core,4486-22,,Meg22,,14-16,cm,(*),(MER-FS),(assembled)	6	
3300033162,assembled,Ga0334901_10071584	Ga0334901_10071584	methyl-coenzyme,M,reductase,alpha,subunit	3300033162	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_15_08-R3,(*),(MER-FS),(assembled)	10	
3300039234,assembled,Ga0434950_206844_1_1323	Ga0434950_206844_1_1323	methyl-coenzyme,M,reductase,alpha,subunit	3300039234	Groundwater,microbial,communities,from,a,tube,well,in,Barasat,,West,Bengal,,India,-,BS09,(*),(MER-FS),(assembled)	7	
3300041893,assembled,Ga0452075_0508638_487_2067	Ga0452075_0508638_487_2067	methyl-coenzyme,M,reductase,alpha,subunit	3300041893	Rumen,microbial,community,from,a,dairy,cow,Lincoln,,Canterbury,,New,Zealand,-,R18_34,MetaG,(*),(MER-FS),(assembled)	11	
3300033178,assembled,Ga0334885_100070127	Ga0334885_100070127	methyl-coenzyme,M,reductase,alpha,subunit	3300033178	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_31_05-R1,(*),(MER-FS),(assembled)	7	
3300033170,assembled,Ga0334884_10119884	Ga0334884_10119884	methyl-coenzyme,M,reductase,alpha,subunit	3300033170	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_12_05,R1,(*),(MER-FS),(assembled)	7	
3300037094,assembled,Ga0334836_018408_1573_3249	Ga0334836_018408_1573_3249	methyl-coenzyme,M,reductase,alpha,subunit	3300037094	Peat,soil,microbial,communities,from,Stordalen,Mire,,Sweden,-,714,S3,20-24,(*),(MER-FS),(assembled)	10	
3300033150,assembled,Ga0366835_100072619	Ga0366835_100072619	methyl-coenzyme,M,reductase,alpha,subunit	3300033150	Subseafloor,sediment,microbial,communities,from,Guaymas,Basin,,Gulf,of,California,,Mexico,-,Megamat,,Core,4486-22,,Meg22,,14-16,cm,(*),(MER-FS),(assembled)	6	
3300031707,assembled,Ga0315291_101807672	Ga0315291_101807672	methyl-coenzyme,M,reductase,alpha,subunit	3300031707	Sediment,microbial,communities,from,Yellowstone,Lake,,YNP,,Wyoming,,USA,-,YL17G12_20,(*),(MER-FS),(assembled)	2	
3300038450,assembled,Ga0427959_0000605_50381_52072	Ga0427959_0000605_50381_52072	methyl-coenzyme,M,reductase,alpha,subunit	3300038450	Peat,soil,microbial,communities,from,Marcell,Experimental,Forest,,MN,,USA,-,P21_D10,(*),(MER-FS),(assembled)	9	
3300041859,assembled,Ga0452077_1301992_2_1285	Ga0452077_1301992_2_1285	methyl-coenzyme,M,reductase,alpha,subunit	3300041859	Rumen,microbial,community,from,a,dairy,cow,Lincoln,,Canterbury,,New,Zealand,-,R18_355,MetaG,(*),(MER-FS),(assembled)	11	
3300014496,assembled,Ga0182011_100611202	Ga0182011_100611202	methyl-coenzyme,M,reductase,alpha,subunit	3300014496	Permafrost,microbial,communities,from,Stordalen,Mire,,Sweden,-,711E1D,metaG,(*),(MER-FS),(assembled)	8	
3300038549,assembled,Ga0436459_0033350_40_1728	Ga0436459_0033350_40_1728	methyl-coenzyme,M,reductase,alpha,subunit	3300038549	Sediment,microbial,communities,from,Loxahatchee,National,Wildlife,Refuge,,Florida,,United,States,-,Lox_South_2,(*),(MER-FS),(assembled)	3	
3300014502,assembled,Ga0182021_100051735	Ga0182021_100051735	methyl-coenzyme,M,reductase,alpha,subunit	3300014502	Permafrost,microbial,communities,from,Stordalen,Mire,,Sweden,-,612E3M,metaG,(Illumina,Assembly),(*),(MER-FS),(assembled)	7	
3300043113,assembled,Ga0484784_000749_9613_11334	Ga0484784_000749_9613_11334	methyl-coenzyme,M,reductase,alpha,subunit	3300043113	Oil,reservoir,microbial,communities,from,oil,well,in,Texas,,United,States,-,B6.2_Sample6.Rodeo2.Well1132,(coverage,test,4Gb),(version,3),(*),(MER-FS),(assembled)	6	
3300009167,assembled,Ga0113563_101304811	Ga0113563_101304811	methyl-coenzyme,M,reductase,alpha,subunit	3300009167	Freshwater,wetland,microbial,communities,from,Ohio,,USA,,analyzing,the,effect,of,biotic,and,abiotic,controls,-,Mud,3,Core,4,Depth,3,metaG,-,Illumina,Assembly,(version,2),(version,2),(*),(MER-FS),(assembled)	8	
3300043034,assembled,Ga0484710_000253_9413_11134	Ga0484710_000253_9413_11134	methyl-coenzyme,M,reductase,alpha,subunit	3300043034	Oil,reservoir,microbial,communities,from,oil,well,in,Texas,,United,States,-,B6.7_Sample6.Rodeo7.Well1132,(coverage,test,2Gb),(version,2),(*),(MER-FS),(assembled)	6	
3300017814,assembled,Ga0183095_10002157	Ga0183095_10002157	methyl-coenzyme,M,reductase,alpha,subunit	3300017814	Microbial,communities,from,bioreactor,(seeded,with,sewage,sludge),at,LBNL,,California,,USA,-,Biofuel,metagenome,4,(v2),(version,3),(*),(MER-FS),(assembled)	7	
3300035338,assembled,Ga0119852_01147_6068_7720	Ga0119852_01147_6068_7720	methyl-coenzyme,M,reductase,alpha,subunit	3300035338	Bioreactor,microbial,communities,from,dechlorination,culture,samples,-,Genome,Institute,of,Singapore,-,CG1-PCB,(*),(MER-FS),(assembled)	4	
3300009712,assembled,Ga0116165_10073542	Ga0116165_10073542	methyl-coenzyme,M,reductase,alpha,subunit	3300009712	Active,sludge,microbial,communities,of,municipal,wastewater-treating,anaerobic,digesters,from,Japan,-,AD_JPNMR1_MetaG,(*),(MER-FS),(assembled)	8	
3300014839,assembled,Ga0182027_102965702	Ga0182027_102965702	methyl-coenzyme,M,reductase,alpha,subunit	3300014839	Permafrost,microbial,communities,from,Stordalen,Mire,,Sweden,-,712E1D,metaG,(Illumina,Assembly),(*),(MER-FS),(assembled)	7	
3300010264,assembled,Ga0116201_1001804	Ga0116201_1001804	methyl-coenzyme,M,reductase,alpha,subunit	3300010264	Marine,hydrothermal,vent,microbial,communities,from,Guaymas,Basin,,Gulf,of,California,to,study,Microbial,Dark,Matter,(Phase,II),-,Marker,14,Mat,core,4571-4,33-36,cm,metaG,(*),(MER-FS),(assembled)	5	
3300038468,assembled,Ga0436477_0152105_469_1731	Ga0436477_0152105_469_1731	methyl-coenzyme,M,reductase,alpha,subunit	3300038468	Sediment,microbial,communities,from,Loxahatchee,National,Wildlife,Refuge,,Florida,,United,States,-,Lox_East_5,(*),(MER-FS),(assembled)	2	
3300035051,assembled,Ga0376523_024456_1_1344	Ga0376523_024456_1_1344	methyl-coenzyme,M,reductase,alpha,subunit	3300035051	Oil,reservoir,microbial,communities,from,oil,well,in,Texas,,United,States,-,B4.7_Sample4.Rodeo7.Well667,(*),(MER-FS),(assembled)	6	
3300028677,assembled,Ga0255346_100044214	Ga0255346_100044214	methyl-coenzyme,M,reductase,alpha,subunit	3300028677	Wastewater,microbial,communities,from,Lulu,Island,WWTP,,Vancouver,,Canada,-,plant22,(*),(MER-FS),(assembled)	12	
3300033170,assembled,Ga0334884_10565141	Ga0334884_10565141	methyl-coenzyme,M,reductase,alpha,subunit	3300033170	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_12_05,R1,(*),(MER-FS),(assembled)	7	
3300035148,assembled,Ga0376962_119131_54_1598	Ga0376962_119131_54_1598	methyl-coenzyme,M,reductase,alpha,subunit	3300035148	Sediment,microbial,communities,from,wetland,pond,in,Xixi,Nat.,Park,in,Hangzhou,,Zhejiang,,China,-,11,(*),(MER-FS),(assembled)	11	
3300033170,assembled,Ga0334884_10042709	Ga0334884_10042709	methyl-coenzyme,M,reductase,alpha,subunit	3300033170	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_12_05,R1,(*),(MER-FS),(assembled)	8	
3300028900,assembled,Ga0310054_100460901	Ga0310054_100460901	methyl-coenzyme,M,reductase,alpha,subunit	3300028900	Diffuse,hydrothermal,flow,volcanic,vent,microbial,communities,from,Axial,Seamount,,northeast,Pacific,ocean,-,Sample,FS915_Marker113_DNA,IDBA_UD,reassembly,(*),(MER-FS),(assembled)	10	
3300014496,assembled,Ga0182011_100623273	Ga0182011_100623273	methyl-coenzyme,M,reductase,alpha,subunit	3300014496	Permafrost,microbial,communities,from,Stordalen,Mire,,Sweden,-,711E1D,metaG,(*),(MER-FS),(assembled)	8	
3300051841,assembled,Ga0528620_000190_17262_18914	Ga0528620_000190_17262_18914	methyl-coenzyme,M,reductase,alpha,subunit	3300051841	Switchgrass,digestate,microbial,communities,from,anaerobic,digester,in,Pennsylvania,State,University,,State,Park,,PA,,USA,-,10.T.5_4.2,(*),(MER-FS),(assembled)	2	
3300037210,assembled,Ga0395676_042268_8_1216	Ga0395676_042268_8_1216	methyl-coenzyme,M,reductase,alpha,subunit	3300037210	Peatland,microbial,communities,from,Stordalen,Mire,,Sweden,-,711,E-1-D,(*),(MER-FS),(assembled)	2	
3300012662,assembled,Ga0116619_10021124	Ga0116619_10021124	methyl-coenzyme,M,reductase,alpha,subunit	3300012662	Baboon,gut,microbial,communities,from,fecal,samples,in,Kenya,-,F10,(*),(MER-FS),(assembled)	5	
3300038402,assembled,Ga0436460_0000191_1933_3636	Ga0436460_0000191_1933_3636	methyl-coenzyme,M,reductase,alpha,subunit	3300038402	Sediment,microbial,communities,from,Loxahatchee,National,Wildlife,Refuge,,Florida,,United,States,-,Lox_South_3,(*),(MER-FS),(assembled)	3	
3300033162,assembled,Ga0334901_100083135	Ga0334901_100083135	methyl-coenzyme,M,reductase,alpha,subunit	3300033162	Sludge,microbial,communities,from,methane-producing,bioreactor,in,Wageningen,University,,Netherlands,-,Granular,Sludge_15_08-R3,(*),(MER-FS),(assembled)	11	
