taxon_oid	NCBI Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID	NCBI Phylum	NCBI Class	NCBI Order	NCBI Family	NCBI Genus	NCBI Species	GTDB Domain	GTDB Phylum	GTDB Class	GTDB Order	GTDB Family	GTDB Genus	GTDB Species	ANI Cluster ID	ANI Cluster Type	IMG Release/Pipeline Version	IMG Submission ID	GOLD Analysis Project ID	GOLD Analysis Project Type	GOLD Sequencing Project ID	GOLD Study ID	Add Date	Assembly Method	Comments	Funding Agency	High Quality	Has Coverage	Is Public	NCBI Taxon ID	Public Release Date	NCBI Strain	Submission Type	User Access	Alternative Contact Email	Alternative Contact Name	Alternative2 Contact Emails	Alternative2 Contact Names	Contact Email	Contact Name	Award DOI	Funding Program	Funding Year	Is Published	PMO Project ID	Pubmed ID	GenBank Anomalous Assembly	Genbank Anomalous Reason	NCBI Assembly Accession	NCBI Bioproject Accession	NCBI Biosample Accession	NCBI GenBank ID	Sequencing Depth	Sequencing Method	Sequencing Quality	Sequencing Status	Sequencing Strategy	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Biotic Relationships	Cell Arrangement	Cell Shape	Culture Type	Cultured	Diseases	Energy Source	Gram Staining	Metabolism	Motility	Oxygen Requirement	Phenotype	Relevance	Sporulation	Temperature Range	Type Strain	Uncultured Type	Altitude In Meters	Chlorophyll Concentration	Depth In Meters	Elevation In Meters	Geographic Location	Habitat	Isolation	Isolation Country	Latitude	Longhurst Code	Longhurst Description	Longitude	Nitrate Concentration	Oxygen Concentration	pH	Pressure	Salinity	Salinity Concentration	Sample Collection Date	Sample Collection Temperature	Subsurface In Meters	HMP ID	Hospital Visits	Host Gender	Host Name	Medical Record Number	Sample Body Site	Sample Body Subsite	Proportal Ecotype	Proportal Isolation	Proportal Ocean	Proportal Station	Proportal WOA Dissolved Oxygen	Proportal WOA Nitrate	Proportal WOA Phosphate	Proportal WOA Salinity	Proportal WOA Silicate	Proportal WOA Temperature	Genome Size  * assembled	Gene Count  * assembled	Scaffold Count  * assembled	Genome MetaBAT Bin Count  * assembled	Genome EukCC Bin Count  * assembled	CRISPR Count  * assembled	GC Count  * assembled	GC  * assembled	Coding Base Count  * assembled	Coding Base Count %  * assembled	CDS Count  * assembled	CDS %  * assembled	RNA Count  * assembled	RNA % * assembled	rRNA Count  * assembled	5S rRNA Count  * assembled	16S rRNA Count  * assembled	18S rRNA Count  * assembled	23S rRNA Count  * assembled	28S rRNA Count  * assembled	tRNA Count  * assembled	Other RNA Count  * assembled	Unchar Count	Unchar %	w/ Func Pred Count  * assembled	w/ Func Pred %  * assembled	w/o function prediction * assembled	w/o function prediction % * assembled	Paralogs Count	Paralogs %	COG Count  * assembled	COG %  * assembled	KOG Count	KOG %	Pfam Count  * assembled	Pfam %  * assembled	TIGRfam Count  * assembled	TIGRfam %  * assembled	Enzyme Count  * assembled	Enzyme %  * assembled	KEGG Count  * assembled	KEGG %  * assembled	Not KEGG Count  * assembled	Not KEGG %  * assembled	KO Count  * assembled	KO %  * assembled	Not KO Count  * assembled	Not KO %  * assembled	MetaCyc Count  * assembled	MetaCyc %  * assembled	Not MetaCyc Count  * assembled	Not MetaCyc %  * assembled	Signal Peptide Count	Signal Peptide %	Transmembrane Count	Transmembrane %	Horizontally Transferred Count	Horizontally Transferred %	Paralog Group Count	COG Cluster Count  * assembled	KOG Cluster Count	Pfam Cluster Count  * assembled	TIGRfam Cluster Count  * assembled	SMC Biosynthetic Gene Cluster Count * assembled	Predicted Viruses	Predicted Plasmids	Estimated Number of Genomes * assembled	Estimated Average Genome Size * assembled	Estimated number of genomes - Marker genes average * assembled	Estimated number of genomes - Marker genes median * assembled	Estimated number of genomes - Marker genes mode * assembled	Standard deviation of marker gene counts * assembled	CheckM2 Completeness	CheckM2 Contamination	JGI Project ID / ITS SP ID	ITS AP ID	ITS SP ID	ITS Proposal ID	ITS Proposal Name	SRA ID	SRA Run	JGI Data Utilization Status	GPTS Proposal ID	Number of Filtered Reads  * assembled	Number of Mapped Reads  * assembled	% Assembled Reads  * assembled	Total Filtered Bases  * assembled	Total Mapped Bases  * assembled	Average Coverage of Assembled Sequences  * assembled
2700988735	Archaea	Permanent Draft	Anaerobic digester, formation water and tailings sand microbial communities from various locations	Candidatus Methanomethylicus mesodigestus V1	The University of Queensland	2700988735	Candidatus Methanomethylicota	Candidatus Methanomethylicia	Candidatus Methanomethylicales	Candidatus Methanomethylicaceae	Candidatus Methanomethylicus	Candidatus Methanomethylicus mesodigestus	Archaea	Thermoproteota	Methanomethylicia	Methanomethylicales	Methanomethylicaceae	Methanomethylicus	Methanomethylicus mesodigestus			IMG Annotation Pipeline v.4.12.0	98355	Ga0138500	Metagenome-Assembled Genome	Gp0156635	Gs0121605	2016-10-19	CLC NGS Cell v. 6			No	No	Yes	1867258	2016-10-19	V1	Primary											No			No		GCA_001717005.1			MAGS00000000															No												Metagenomic																																							1427070	1615	87			1	821638	58.16	1280846	90.66	1577	97.65	38	2.35	3	1	1		1		33	2			1164	72.07	413	25.57	240	14.86	986	61.05	333	20.62	1207	74.74	462	28.61	394	24.4	408	25.26	1169	72.38	689	42.66	888	54.98	361	22.35	1216	75.29	39	2.41	316	19.57	259	16.04		779	280	1000	447										89.73	2.84	0														
2773857650	Archaea	Permanent Draft	Metagenomics study of hot springs in Tengchong, Yunnan	Unclassified Verstraetearchaeota JZ-3 bin_107	Beijing Novogene Bioinformatics Technology Co., Ltd	2773857650	Candidatus Methanomethylicota	unclassified	unclassified	unclassified	unclassified	unclassified	Archaea	Thermoproteota	Methanomethylicia	Methanomethylicales	Methanomethylicaceae	WYZ-LMO10	Unclassified			IMG Annotation Pipeline v.4.16.1	182907	Ga0263255	Metagenome-Assembled Genome	Gp0304151	Gs0127627	2018-03-28		released by Zheng-shuang Hua		No	No	Yes	1915410	2019-09-17	JZ-3 bin_107	Primary											No																							No												Metagenomic																																							1063385	1255	48				488957	45.98	958516	90.14	1224	97.53	31	2.47	1	1					29	1			923	73.55	301	23.98	149	11.87	795	63.35			954	76.02	386	30.76	303	24.14	351	27.97	873	69.56	586	46.69	638	50.84	278	22.15	946	75.38	3	.24	222	17.69	1002	79.84		648		842	369										80.66	.18	0														
2773857647	Archaea	Permanent Draft	Metagenomics study of hot springs in Tengchong, Yunnan	Unclassified Verstraetearchaeota GMQP bin_44	Beijing Novogene Bioinformatics Technology Co., Ltd	2773857647	Candidatus Methanomethylicota	unclassified	unclassified	unclassified	unclassified	unclassified	Archaea	Thermoproteota	Methanomethylicia	Methanomethylicales	Methanomethylicaceae	JANXER01	Unclassified			IMG Annotation Pipeline v.4.16.1	182904	Ga0263253	Metagenome-Assembled Genome	Gp0304155	Gs0127627	2018-03-28		released by Zheng-shuang Hua		No	No	Yes	1915410	2019-09-17	GMQP bin_44	Primary											No																							No												Metagenomic																																							1170055	1354	7			2	328680	28.09	1091588	93.29	1306	96.45	48	3.55	3	1	1		1		43	2			1031	76.14	275	20.31	173	12.78	950	70.16			1064	78.58	431	31.83	380	28.06	413	30.5	893	65.95	702	51.85	604	44.61	342	25.26	964	71.2	2	.15	237	17.5	1136	83.9		781		948	430										96.72	.58	0														
2773857649	Archaea	Permanent Draft	Metagenomics study of hot springs in Tengchong, Yunnan	Unclassified Verstraetearchaeota DRTY-6 bin_144	Beijing Novogene Bioinformatics Technology Co., Ltd	2773857649	Candidatus Methanomethylicota	unclassified	unclassified	unclassified	unclassified	unclassified	Archaea	Thermoproteota	Methanomethylicia	Methanomethylicales	Methanomethylicaceae	WYZ-LMO10	Unclassified			IMG Annotation Pipeline v.4.16.1	182906	Ga0263254	Metagenome-Assembled Genome	Gp0266521	Gs0127627	2018-03-28		released by Zheng-shuang Hua		No	No	Yes	1915410	2019-09-17	DRTY-6 bin_144	Primary											No																							No												Metagenomic																																							1225411	1414	67			1	552359	46.02	1083349	90.26	1369	96.82	45	3.18	3	1	1		1		39	3			1034	73.13	335	23.69	170	12.02	852	60.25			1079	76.31	401	28.36	315	22.28	367	25.95	1002	70.86	622	43.99	747	52.83	284	20.08	1085	76.73	6	.42	254	17.96	1126	79.63		686		909	387										73.43	1.35	0														
2773857645	Archaea	Permanent Draft	Metagenomics study of hot springs in Tengchong, Yunnan	Unclassified Verstraetearchaeota JZ-2 bin_200	Beijing Novogene Bioinformatics Technology Co., Ltd	2773857645	Candidatus Methanomethylicota	unclassified	unclassified	unclassified	unclassified	unclassified	Archaea	Thermoproteota	Methanomethylicia	Methanomethylicales	Methanomethylicaceae	WYZ-LMO10	Unclassified			IMG Annotation Pipeline v.4.16.1	182902	Ga0263249	Metagenome-Assembled Genome	Gp0266519	Gs0127627	2018-03-28		released by Zheng-shuang Hua		No	No	Yes	1915410	2019-09-17	JZ-2 bin_200	Primary											No																							No												Metagenomic																																							1247100	1424	38				586637	47.04	1123712	90.11	1390	97.61	34	2.39	1	1					32	1			1059	74.37	331	23.24	200	14.04	937	65.8			1109	77.88	450	31.6	357	25.07	405	28.44	985	69.17	684	48.03	706	49.58	325	22.82	1065	74.79	5	.35	253	17.77	1151	80.83		742		946	425										92.25	.62	0														
2700988733	Archaea	Permanent Draft	Anaerobic digester, formation water and tailings sand microbial communities from various locations	Candidatus Methanomethylicus oleisabuli V3	The University of Queensland	2700988733	Candidatus Methanomethylicota	Candidatus Methanomethylicia	Candidatus Methanomethylicales	Candidatus Methanomethylicaceae	Candidatus Methanomethylicus	Candidatus Methanomethylicus oleisabuli	Archaea	Thermoproteota	Methanomethylicia	Methanomethylicales	Methanomethylicaceae	Methanomethylicus	Methanomethylicus oleisabuli			IMG Annotation Pipeline v.4.12.0	98353	Ga0138509	Metagenome-Assembled Genome	Gp0156644	Gs0121605	2016-10-19	CLC NGS Cell v. 7			No	No	Yes	1867260	2016-10-19	V3	Primary											No			No		GCA_001717025.1			MAGU00000000															No												Metagenomic																																							1373621	1590	85				760871	55.39	1220788	88.87	1544	97.11	46	2.89	3	1	1		1		41	2			1113	70	431	27.11	189	11.89	959	60.31	339	21.32	1153	72.52	442	27.8	379	23.84	408	25.66	1136	71.45	701	44.09	843	53.02	345	21.7	1199	75.41	18	1.13	303	19.06	218	13.71		769	286	991	437										96.43	1.36	0														
2554235424	Archaea	Finished	Methanomassiliicoccus sp. Mx1-Issoire Genome sequencing	Candidatus Methanomassiliicoccus intestinalis Issoire-Mx1	University of Auvergne	2554235424	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Methanomassiliicoccus	Candidatus Methanomassiliicoccus intestinalis	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Methanomassiliicoccus_A	Methanomassiliicoccus_A intestinalis	11519	clique		25989	Ga0021802	Genome Analysis (Isolate)	Gp0043007	Gs0017679	2014-01-01	Newbler v. 2.3			Yes	No	Yes	1295009	2014-01-01	Mx1-Issoire	Primary				jf.brugere@udamail.fr	Jean-Fran?ois Brug?re	jf.brugere@udamail.fr	Jean-Fran?ois Brug?re				Yes		23846268	No		GCA_000404225.1	PRJNA189659	SAMN03081468	CP005934	42.7x	454	Level 6: Finished	Complete	Whole Genome Sequencing	Host-associated	Mammals: Human	Large intestine	Digestive system	Fecal				Isolate	Yes								Medical			Unknown								Enrichment culture from feces	France																	Homo sapiens														1931651	1876	1			2	796911	41.26	1698049	87.91	1826	97.33	50	2.67	4	2	1		1		46	0			1334	71.11	492	26.23	155	8.26	1171	62.42	382	20.36	1399	74.57	546	29.1	571	30.44	596	31.77	1230	65.57	1013	54	813	43.34	503	26.81	1323	70.52	45	2.4	176	9.38	323	17.22	65	876	320	1107	513										99.88	.39	0														
2773857698	Archaea	Permanent Draft	Cubitermes and Nasutitermes termite gut microbial communities from Max Planck Institute for Terrestrial Microbiology, Germany	Unclassified Methanomassiliicoccaceae Th196P4bin35	DOE Joint Genome Institute  (JGI)	2773857698	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	unclassified	unclassified	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	Methanoplasma	Methanoplasma sp009777615			IMG Annotation Pipeline v.4.16.1	182978	Ga0263506	Metagenome-Assembled Genome	Gp0056810	Gs0084161	2018-03-28		released per PI		No	No	Yes	1577788	2022-04-13	Th196P4bin35	Primary											No																							No												Metagenomic																																							591744	711	98				314589	53.31	539041	91.34	696	97.89	15	2.11	2	1	1				13	0			524	73.7	172	24.19	42	5.91	396	55.7			546	76.79	202	28.41	181	25.46	225	31.65	471	66.24	340	47.82	356	50.07	162	22.78	534	75.11	8	1.13	59	8.3	67	9.42		361		555	210										41.55	.44	0														
2773857680	Archaea	Permanent Draft	Cubitermes and Nasutitermes termite gut microbial communities from Max Planck Institute for Terrestrial Microbiology, Germany	Unclassified Methanomassiliicoccaceae Emb289P3bin41	DOE Joint Genome Institute  (JGI)	2773857680	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	unclassified	unclassified	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	WRKA01	WRKA01 sp009784745			IMG Annotation Pipeline v.4.16.1	182959	Ga0263487	Metagenome-Assembled Genome	Gp0141762	Gs0084161	2018-03-28		released per PI		No	No	Yes	1577788	2022-04-13	Emb289P3bin41	Primary											No																							No												Metagenomic																																							1245959	1484	149			1	579152	46.48	1139180	91.43	1432	96.5	52	3.5	4	1	2		1		45	3			985	66.37	447	30.12	248	16.71	835	56.27			1045	70.42	393	26.48	394	26.55	415	27.96	1017	68.53	687	46.29	745	50.2	336	22.64	1096	73.85	12	.81	216	14.56	340	22.91		677		914	395										84.94	2	0														
2773857684	Archaea	Permanent Draft	Cubitermes and Nasutitermes termite gut microbial communities from Max Planck Institute for Terrestrial Microbiology, Germany	Unclassified Methanomassiliicoccaceae Lab288P3bin64	DOE Joint Genome Institute  (JGI)	2773857684	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	unclassified	unclassified	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	Methanoplasma	Unclassified			IMG Annotation Pipeline v.4.16.1	182964	Ga0263493	Metagenome-Assembled Genome	Gp0141759	Gs0084161	2018-03-28		released per PI		No	No	Yes	1577788	2022-04-13	Lab288P3bin64	Primary											No																							No												Metagenomic																																							880010	1026	177				448410	50.96	801925	91.13	1004	97.86	22	2.14							22				727	70.86	277	27	166	16.18	562	54.78			764	74.46	293	28.56	267	26.02	320	31.19	684	66.67	476	46.39	528	51.46	240	23.39	764	74.46	7	.68	173	16.86	129	12.57		466		667	284										60.76	1.25	0														
2773857688	Archaea	Permanent Draft	Cubitermes and Nasutitermes termite gut microbial communities from Max Planck Institute for Terrestrial Microbiology, Germany	Unclassified Methanomassiliicoccaceae Nt197P3bin45	DOE Joint Genome Institute  (JGI)	2773857688	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	unclassified	unclassified	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	WRKA01	Unclassified			IMG Annotation Pipeline v.4.16.1	182968	Ga0263496	Metagenome-Assembled Genome	Gp0056812	Gs0084161	2018-03-28		released per PI		No	No	Yes	1577788	2022-04-13	Nt197P3bin45	Primary											No																							No												Metagenomic																																							769373	926	164				397085	51.61	708006	92.02	893	96.44	33	3.56	3	2			1		28	2			630	68.03	263	28.4	104	11.23	491	53.02			652	70.41	267	28.83	261	28.19	272	29.37	621	67.06	422	45.57	471	50.86	230	24.84	663	71.6	5	.54	119	12.85	225	24.3		430		648	263										52.08	1.95	0														
2773857643	Archaea	Permanent Draft	Metagenomics study of hot springs in Tengchong, Yunnan	Unclassified Methanomassiliicoccales JZ-2 bin_168	Beijing Novogene Bioinformatics Technology Co., Ltd	2773857643	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	unclassified	unclassified	unclassified	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	JACIVX01	JACIVX01	Unclassified			IMG Annotation Pipeline v.4.16.1	182900	Ga0263247	Metagenome-Assembled Genome	Gp0266519	Gs0127627	2018-03-28		released by Zheng-shuang Hua		No	No	Yes	1235850	2019-09-17	JZ-2 bin_168	Primary											No																							No												Metagenomic																																							1613031	1604	10			1	704362	43.67	1398869	86.72	1563	97.44	41	2.56	3	1	1		1		36	2			1237	77.12	326	20.32	229	14.28	1117	69.64			1285	80.11	532	33.17	512	31.92	542	33.79	1021	63.65	847	52.81	716	44.64	462	28.8	1101	68.64	9	.56	245	15.27	358	22.32		869		1075	514										97.91	.45	0														
2518645582	Archaea	Permanent Draft	Methanomassiliicoccus luminyensis B10	Methanomassiliicoccus luminyensis B10	Aix-Marseille University	2518645582	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Methanomassiliicoccus	Methanomassiliicoccus luminyensis	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Methanomassiliicoccus	Methanomassiliicoccus luminyensis	11687	clique		11458	Ga0011694	Genome Analysis (Isolate)	Gp0021415	Gs0017678	2012-12-04	Newbler			Yes	No	Yes	1175296	2012-12-04	B10	Primary				didier.raoult@gmail.com	Didier Raoult	didier.raoult@gmail.com	Didier Raoult				Yes		22887657	No		GCA_000308215.1	PRJNA159487	SAMEA3138426	CAJE00000000		454	Level 2: High-Quality Draft	Complete	Whole Genome Sequencing	Host-associated	Mammals: Human	Large intestine	Digestive system	Fecal				Isolate	Yes			Gram-			Anaerobe		Medical		Mesophile	Yes							Feces, Gastrointestinal tract, Host	faeces from an 86-year-old healthy man	France												37 C					Homo sapiens		Gastrointestinal tract												2620233	2669	26			4	1584687	60.48	2252008	85.95	2625	98.35	44	1.65	2		1		1		42	0			1820	68.19	805	30.16	270	10.12	1540	57.7	463	17.35	1891	70.85	677	25.37	640	23.98	668	25.03	1957	73.32	1129	42.3	1496	56.05	554	20.76	2071	77.59	42	1.57	549	20.57	1080	40.46	116	1018	352	1282	590										99.64	4.42	0														
2667527399	Archaea	Permanent Draft	Genome sequencing of Candidatus Methanomethylophilus sp. 1R26	Candidatus Methanomethylophilus sp. 1R26	Aarhus University	2667527399	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	Methanomethylophilus	Candidatus Methanomethylophilus sp. 1R26	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	Methanomethylophilus	Methanomethylophilus sp001481295	6240	clique		86187	Ga0118696	Genome Analysis (Isolate)	Gp0139500	Gs0118799	2016-05-07	SPAdes v. 3.6.1	Genome public in GenBank. SM		Yes	No	Yes	1769296	2021-01-13	1R26	Primary		supratimmukherjee@lbl.gov	Supratim Mukherjee	samantha.noel@anis.au.dk	Samantha Noel	samantha.noel@anis.au.dk	Samantha Noel				Yes		26893425	No		GCA_001481295.1	PRJNA305847	SAMN04326629	LOPS00000000		Ion Torrent PGM	Level 1: Standard Draft	Complete	Whole Genome Sequencing	Engineered	Lab enrichment	Unclassified	Defined media	Unclassified				Isolate	Yes																				Denmark	56.48777			9.588																											1723106	1525	50			2	1040662	60.39	1501981	87.17	1473	96.59	52	3.41	5	3	1		1		47	0			962	63.08	511	33.51	165	10.82	712	46.69	215	14.1	1008	66.1	325	21.31	325	21.31	356	23.34	1117	73.25	575	37.7	898	58.89	282	18.49	1191	78.1	36	2.36			485	31.8		571	197	792	320										64.61	.16	0														
2799112866	Archaea	Permanent Draft	Rumen microbial communities from cattle in Beef and Sheep Research Centre of Scotland?s Rural College (SRUC), Edinburgh, United Kingdom	Candidatus Methanomethylophilus sp. hRUG898	The Roslin Institute	2799112866	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	Methanomethylophilus	uncultured Methanomethylophilus sp.	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	Methanomethylophilus	Methanomethylophilus sp001481295			IMG Annotation Pipeline v.4.16.4	198102	Ga0313267	Metagenome-Assembled Genome	Gp0326514	Gs0134238	2018-09-26				No	No	Yes	1908203	2018-09-26	hRUG898	Primary											No			No		GCA_900314325.1			OMUQ00000000															No												Metagenomic																																							1388681	1459	153				847497	61.03	1257144	90.53	1415	96.98	44	3.02	5	1	2		2		38	1			1045	71.62	370	25.36	164	11.24	871	59.7	308	21.11	1097	75.19	425	29.13	402	27.55	443	30.36	972	66.62	720	49.35	695	47.64	356	24.4	1059	72.58	26	1.78	261	17.89	925	63.4		695	265	937	430										87.18	.17	0														
8055262288	Archaea	Finished	A unified sequence catalogue of the human gut microbiome	Methanomassiliicoccus intestinalis MGYG-HGUT-02160	European Bioinformatics Institute	8055262288	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Methanomassiliicoccus	Candidatus Methanomassiliicoccus intestinalis	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Methanomassiliicoccus_A	Methanomassiliicoccus_A intestinalis	11519	clique	IMG Annotation Pipeline v.5.1.17	316836	Ga0617224	Genome Analysis (Isolate)	Gp0763772	Gs0146605	2023-10-12				Yes	No	Yes	1406512	2023-10-12	MGYG-HGUT-02160	Primary											No			No		GCA_902383905.1	PRJEB33885	SAMEA5851664	LR698974			Level 6: Finished	Complete	Whole Genome Sequencing									Isolate	Yes																			human gut																																1931651	1941	1			2	796911	41.26	1720650	89.08	1887	97.22	52	2.68	4	2	1	0	1	0	46	2	2	.1	1470	75.73	417	21.48	379	19.53	1448	74.6			1407	72.49	541	27.87	549	28.28	571	29.42	1316	67.8	968	49.87			482	24.83	1405	72.39	49	2.52	390	20.09	4	.21		1012		1115	465										99.82	.38	0														
2540341115	Archaea	Finished	Candidatus Methanomethylophilus alvus Mx1201	Candidatus Methanomethylophilus alvus Mx1201	Macrogen	2540341115	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	Methanomethylophilus	Methanomethylophilus alvi	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	Methanomethylophilus	Methanomethylophilus alvus				19791	Ga0016638	Genome Analysis (Isolate)	Gp0036656	Gs0003613	2013-09-19	Newbler v. 2.6			No	No	Yes	1236689	2013-09-19	Mx1201	Primary		tbreddy@lbl.gov	Tatiparthi B. Reddy	j-francois.brugere@udamail.fr	Jean-Francois Brugere	j-francois.brugere@udamail.fr	Jean-Francois Brugere				Yes		23209209	No		GCA_000300255	PRJNA175948	SAMN03081445	CP004049		454 GS FLX Titanium	Level 6: Finished	Complete	Whole Genome Sequencing	Host-associated	Human	Large intestine	Digestive system	Fecal			Coccus-shaped		No				Methanogen		Anaerobe		Medical			Unknown	Population enrichment							Human feces	USA																	Homo sapiens		Gastrointestinal tract	Intestinal tract											1666795	1678	1			2	926650	55.59	1485844	89.14	1631	97.2	47	2.8	4	2	1		1		43	0			1156	68.89	475	28.31	110	6.56	1041	62.04	365	21.75	1216	72.47	483	28.78	544	32.42	577	34.39	1054	62.81	934	55.66	697	41.54	484	28.84	1147	68.36	15	.89	260	15.49	381	22.71	48	816	311	1040	486										99.98	.26	0														
8065622890	Archaea	Permanent Draft	A unified sequence catalogue of the human gut microbiome	Methanomassiliicoccus luminyensis MGYG-HGUT-02161	European Bioinformatics Institute	8065622890	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Methanomassiliicoccus	Methanomassiliicoccus luminyensis	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Methanomassiliicoccus	Methanomassiliicoccus luminyensis	11687	clique	IMG Annotation Pipeline v.5.1.17	320623	Ga0440024	Genome Analysis (Isolate)	Gp0491714	Gs0146605	2023-11-07				Yes	No	Yes	1080712	2023-11-07	MGYG-HGUT-02161	Primary											No			No		GCA_902383895.1	PRJEB33885	SAMEA5851665	CABLZR00000000				Complete	Whole Genome Sequencing	Host-associated	Mammals: Human	Unclassified	Digestive system	Unclassified				Isolate	Yes																			human gut																		Homo sapiens														2620233	2711	26			4	1584687	60.48	2321225	88.59	2654	97.9	55	2.03	4	2	1	0	1	0	49	2	2	.07	2017	74.4	637	23.5	612	22.57	2007	74.03			1939	71.52	678	25.01	697	25.71	736	27.15	1918	70.75	1230	45.37			606	22.35	2048	75.54	45	1.66	583	21.5	30	1.11		1217		1301	550										99.86	4.49	0														
2565956561	Archaea	Finished	Methanogenic Thermoplasmatales-affiliated Archaea	Thermoplasmatales archaeon BRNA1	Commonwealth Scientific and Industrial Research Organisation (CSIRO)	2565956561	Candidatus Thermoplasmatota	Thermoplasmata	Thermoplasmatales	unclassified	unclassified	Thermoplasmatales archaeon BRNA1	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	Methanomethylophilus	Methanomethylophilus sp000350305	1237	clique		36479	Ga0032300	Genome Analysis (Isolate)	Gp0045376	Gs0017673	2014-04-28				Yes	No	Yes	1054217	2014-04-28	BRNA1	Primary											No			No		GCA_000350305.1	PRJNA68695		CP002916			Level 6: Finished	Complete	Whole Genome Sequencing									Isolate	Yes								Agricultural			Unknown																																								1461105	1577	1			1	851868	58.3	1340374	91.74	1528	96.89	49	3.11	4	2	1		1		45	0			1077	68.29	451	28.6	72	4.57	968	61.38	340	21.56	1125	71.34	466	29.55	540	34.24	561	35.57	967	61.32	900	57.07	628	39.82	482	30.56	1046	66.33	18	1.14	58	3.68	3	.19	32	785	295	984	467										99.49	.72	0														
2667527222	Archaea	Draft	Cow rumen enrichment culture microbial communities from Austria	Methanomassiliicoccales archaeon RumEn M2	University of Vienna	2667527222	Candidatus Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	unclassified	unclassified	Methanomassiliicoccales archaeon RumEn M2	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	RumEn-M2	RumEn-M2 sp001421175				85940	Ga0117924	Metagenome-Assembled Genome	Gp0139355	Gs0118718	2016-05-07	Newbler v. 2.9			No	No	Yes	1713725	2016-05-07	M2	Primary						andrea.soellinger@univie.ac.at	Andrea Soellinger				No			No		GCA_001421175.1			LJKL00000000															No												Metagenomic																																							1280797	1225	18				699324	54.6	1146407	89.51	1175	95.92	50	4.08	4	1	2		1		45	1			853	69.63	322	26.29	102	8.33	755	61.63	252	20.57	895	73.06	368	30.04	362	29.55	394	32.16	781	63.76	601	49.06	574	46.86	329	26.86	846	69.06	12	.98	190	15.51	156	12.73		660	230	841	375										74.81	.09	0														
