7743,Ga0568899_0065540,3300057044,3300057044 assembled Ga0568899_0065540_538_2277,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M1P_50_52 (*) (MER-FS) (assembled)",1,2777,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M1P_50_52",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,1790241055,2735050,3300057044 assembled Ga0568899_0065540,3300057044,assembled,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M1P_50_52 (*)",4,3616,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,75,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,100,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
7744,Ga0568899_0103270,3300057044,3300057044 assembled Ga0568899_0103270_1443_2762,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M1P_50_52 (*) (MER-FS) (assembled)",1,2777,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M1P_50_52",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,1790241055,2735050,3300057044 assembled Ga0568899_0103270,3300057044,assembled,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M1P_50_52 (*)",3,2763,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,100,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,67,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
7745,Ga0568899_0153585,3300057044,3300057044 assembled Ga0568899_0153585_1_1224,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M1P_50_52 (*) (MER-FS) (assembled)",1,2777,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M1P_50_52",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,1790241055,2735050,3300057044 assembled Ga0568899_0153585,3300057044,assembled,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M1P_50_52 (*)",2,2162,Archaea,,,,,,,Archaea,100,Archaea,,,,,,,Archaea,100,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
7746,Ga0568899_0222795,3300057044,3300057044 assembled Ga0568899_0222795_2_1495,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M1P_50_52 (*) (MER-FS) (assembled)",1,2777,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M1P_50_52",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,1790241055,2735050,3300057044 assembled Ga0568899_0222795,3300057044,assembled,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M1P_50_52 (*)",2,1712,,,,,,,,,NA,,,,,,,,,NA,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
7748,Ga0568900_0000313,3300057053,3300057053 assembled Ga0568900_0000313_16558_18297,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M2P_50_52 (*) (MER-FS) (assembled)",1,2782,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M2P_50_52",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,2254034710,3354570,3300057053 assembled Ga0568900_0000313,3300057053,assembled,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M2P_50_52 (*)",52,42781,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,57,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,61,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
7751,Ga0568900_0069182,3300057053,3300057053 assembled Ga0568900_0069182_2497_4128,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M2P_50_52 (*) (MER-FS) (assembled)",1,2782,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M2P_50_52",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,2254034710,3354570,3300057053 assembled Ga0568900_0069182,3300057053,assembled,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M2P_50_52 (*)",3,4129,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,,Archaea; Euryarchaeota; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus,67,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,,Archaea; Euryarchaeota; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus,67,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
7756,Ga0568900_0347573,3300057053,3300057053 assembled Ga0568900_0347573_304_1506,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M2P_50_52 (*) (MER-FS) (assembled)",1,2782,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M2P_50_52",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,2254034710,3354570,3300057053 assembled Ga0568900_0347573,3300057053,assembled,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M2P_50_52 (*)",1,1507,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,Candidatus Methanomassiliicoccus intestinalis,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Methanomassiliicoccus; Candidatus Methanomassiliicoccus intestinalis,100,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,Candidatus Methanomassiliicoccus intestinalis,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Methanomassiliicoccus; Candidatus Methanomassiliicoccus intestinalis,100,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
7758,Ga0568900_0450199,3300057053,3300057053 assembled Ga0568900_0450199_2_1270,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M2P_50_52 (*) (MER-FS) (assembled)",1,2782,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M2P_50_52",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,2254034710,3354570,3300057053 assembled Ga0568900_0450199,3300057053,assembled,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M2P_50_52 (*)",1,1270,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter woesei,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobrevibacter; Methanobrevibacter woesei,100,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter woesei,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobrevibacter; Methanobrevibacter woesei,100,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
7761,Ga0568901_0067166,3300059599,3300059599 assembled Ga0568901_0067166_135_1874,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M1L_50_52 (*) (MER-FS) (assembled)",1,2799,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M1L_50_52",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,1351115746,2235763,3300059599 assembled Ga0568901_0067166,3300059599,assembled,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M1L_50_52 (*)",2,2417,Archaea,,,,,,,Archaea,100,Archaea,,,,,,,Archaea,100,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
7771,Ga0568904_0069212,3300056887,3300056887 assembled Ga0568904_0069212_1172_2860,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2P_50_52 (*) (MER-FS) (assembled)",1,2746,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2P_50_52",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,1389589490,2006886,3300056887 assembled Ga0568904_0069212,3300056887,assembled,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2P_50_52 (*)",4,3258,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,75,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,100,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
7776,Ga0568905_0013657,3300056888,3300056888 assembled Ga0568905_0013657_2161_3900,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F1L_50_52 (*) (MER-FS) (assembled)",1,2747,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F1L_50_52",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,1891931810,2806365,3300056888 assembled Ga0568905_0013657,3300056888,assembled,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F1L_50_52 (*)",10,9376,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,60,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,70,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
7785,Ga0568905_0206800,3300056888,3300056888 assembled Ga0568905_0206800_287_1885,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F1L_50_52 (*) (MER-FS) (assembled)",1,2747,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F1L_50_52",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,1891931810,2806365,3300056888 assembled Ga0568905_0206800,3300056888,assembled,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F1L_50_52 (*)",2,1887,,,,,,,,,NA,,,,,,,,,NA,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
7788,Ga0568906_0003350,3300056902,3300056902 assembled Ga0568906_0003350_12881_14620,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_50_52 (*) (MER-FS) (assembled)",1,2754,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_50_52",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,1534082628,2254594,3300056902 assembled Ga0568906_0003350,3300056902,assembled,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_50_52 (*)",15,16914,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,53,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,67,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
7801,Ga0568906_0069292,3300056902,3300056902 assembled Ga0568906_0069292_3_1700,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_50_52 (*) (MER-FS) (assembled)",1,2754,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_50_52",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,1534082628,2254594,3300056902 assembled Ga0568906_0069292,3300056902,assembled,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_50_52 (*)",4,3492,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,75,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,100,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
7804,Ga0568906_0087990,3300056902,3300056902 assembled Ga0568906_0087990_777_2429,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_50_52 (*) (MER-FS) (assembled)",1,2754,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_50_52",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,1534082628,2254594,3300056902 assembled Ga0568906_0087990,3300056902,assembled,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_50_52 (*)",2,2998,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,Candidatus Methanomassiliicoccus intestinalis,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Methanomassiliicoccus; Candidatus Methanomassiliicoccus intestinalis,100,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,Candidatus Methanomassiliicoccus intestinalis,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Methanomassiliicoccus; Candidatus Methanomassiliicoccus intestinalis,100,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
7807,Ga0568906_0128219,3300056902,3300056902 assembled Ga0568906_0128219_639_2336,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_50_52 (*) (MER-FS) (assembled)",1,2754,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_50_52",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,1534082628,2254594,3300056902 assembled Ga0568906_0128219,3300056902,assembled,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_50_52 (*)",2,2338,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,100,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,100,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
7812,Ga0568910_0133278,3300056997,3300056997 assembled Ga0568910_0133278_3_1292,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M1P_60_62 (*) (MER-FS) (assembled)",1,2761,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M1P_60_62",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,1136719844,1751259,3300056997 assembled Ga0568910_0133278,3300056997,assembled,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M1P_60_62 (*)",2,1821,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,100,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,100,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
7813,Ga0568912_0000087,3300057045,3300057045 assembled Ga0568912_0000087_16445_18184,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M1L_59_61 (*) (MER-FS) (assembled)",1,2778,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M1L_59_61",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,1409328804,2277848,3300057045 assembled Ga0568912_0000087,3300057045,assembled,"Soil microbial communities from Satilla River mesohaline marsh, Georgia, USA - M1L_59_61 (*)",53,42673,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,58,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,60,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
7820,Ga0568917_0012427,3300056905,3300056905 assembled Ga0568917_0012427_2295_4034,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_60_62 (*) (MER-FS) (assembled)",1,2756,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_60_62",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,1832887649,2667253,3300056905 assembled Ga0568917_0012427,3300056905,assembled,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_60_62 (*)",12,10465,Archaea,,,,,,,Archaea,58,Archaea,,,,,,,Archaea,58,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
7835,Ga0568917_0072390,3300056905,3300056905 assembled Ga0568917_0072390_1021_2712,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_60_62 (*) (MER-FS) (assembled)",1,2756,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_60_62",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,1832887649,2667253,3300056905 assembled Ga0568917_0072390,3300056905,assembled,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_60_62 (*)",4,3830,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,75,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,75,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
7836,Ga0568917_0086612,3300056905,3300056905 assembled Ga0568917_0086612_1093_2784,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_60_62 (*) (MER-FS) (assembled)",1,2756,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_60_62",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,1832887649,2667253,3300056905 assembled Ga0568917_0086612,3300056905,assembled,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_60_62 (*)",4,3422,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,100,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,75,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
7837,Ga0568917_0087268,3300056905,3300056905 assembled Ga0568917_0087268_1707_3404,null,methyl-coenzyme M reductase alpha subunit,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_60_62 (*) (MER-FS) (assembled)",1,2756,NA,*Microbiome,Permanent Draft,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA","Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_60_62",DOE Joint Genome Institute  (JGI),Environmental,Terrestrial,Soil,Wetlands,Unclassified,"Soil microbial communities from Satilla River various tidal marshes, Georgia, USA",NA,NA,NA,NA,NA,NA,NA,,Illumina NovaSeq S4,Level 1: Standard Draft,Complete,Metagenome,Environmental,Terrestrial,Wetlands,Soil,Unclassified,Soil,,,,NA,1832887649,2667253,3300056905 assembled Ga0568917_0087268,3300056905,assembled,"Soil microbial communities from Satilla River freshwater marsh, Georgia, USA - F2L_60_62 (*)",4,3406,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,75,Archaea,Euryarchaeota,,,,,,Archaea; Euryarchaeota,100,,,,,,,,,NA,NA,NA,Environmental,Terrestrial,Soil,Wetlands,Unclassified,Soil,
